math_skill,programming_skill,communication_skill,creativity,analytical_thinking,memory,attention_to_detail,teamwork,leadership,stress_tolerance,adaptability,curiosity,math_interest,physics_interest,chemistry_interest,biology_interest,it_interest,economics_interest,humanities_interest,art_interest,sports_interest,desired_salary,preferred_work_env,work_life_balance,chosen_field
4.9,4.3,2.6,3.5,4.5,4.5,2.3,1.7,3.0,3.5,2.8,4.8,4.2,3.6,3.1,1.2,5.0,2.3,2.2,2.7,1.5,193342.3033556504,1,3.2452858621687724,Computer Science
4.7,3.8,2.7,2.8,4.5,3.2,3.7,3.9,3.5,4.7,3.7,2.9,2.9,4.6,2.8,3.4,4.8,1.0,1.1,3.9,3.4,50000.0,2,1.3316161311896333,Computer Science
4.6,5.0,3.0,2.4,4.5,2.9,5.0,2.7,1.8,3.0,3.2,3.6,3.8,5.0,2.4,2.3,3.6,3.7,1.5,3.9,2.5,229038.3188704147,1,3.2524628127186337,Computer Science
3.9,4.7,3.6,3.5,4.5,2.8,4.2,3.5,3.3,1.5,1.2,5.0,3.8,4.9,1.4,4.0,4.4,3.1,2.5,3.2,3.2,124734.5609688117,1,3.9895117766578916,Computer Science
4.2,4.1,4.4,3.8,4.7,3.2,2.2,3.8,3.2,2.9,3.6,3.7,2.0,4.6,2.9,3.1,3.8,1.7,1.1,5.0,5.0,91929.2839511734,3,3.074037814418384,Computer Science
4.1,4.5,3.4,4.4,4.9,3.5,2.8,5.0,2.7,2.7,4.0,1.4,2.9,4.1,2.6,4.0,4.7,3.3,2.1,2.6,1.0,181694.2656571863,2,4.267253574183263,Computer Science
4.8,4.3,2.8,3.3,4.7,2.6,2.8,1.6,3.3,3.4,1.8,2.9,2.5,4.8,1.7,4.1,5.0,1.0,2.5,3.5,1.5,147119.3067538805,1,3.2799676118042624,Computer Science
4.7,4.1,3.7,3.8,4.7,2.8,3.8,2.3,3.4,2.5,3.2,2.0,4.2,3.1,2.9,1.5,5.0,4.6,1.3,3.3,2.7,180482.75984936522,1,4.761095016791322,Computer Science
4.4,4.4,3.7,3.2,5.0,3.9,4.3,3.2,2.6,1.7,3.4,4.2,2.3,3.6,2.6,2.1,4.6,2.5,1.3,2.2,4.4,164510.2435018293,1,2.8587025797133334,Computer Science
5.0,4.4,2.7,3.1,5.0,3.4,1.0,3.9,3.8,2.6,3.1,3.1,1.0,3.7,2.6,2.8,4.2,3.7,1.5,3.9,3.6,214416.73551206366,1,4.887039227309643,Computer Science
4.8,4.2,2.8,3.8,5.0,2.2,1.6,3.4,4.2,3.7,4.7,2.8,3.3,4.0,3.8,2.3,4.6,4.6,1.6,1.0,3.5,249632.95806794913,3,3.2980563145377744,Computer Science
4.2,3.4,2.5,1.6,4.6,2.7,4.1,2.3,2.7,4.2,3.9,3.1,2.0,4.4,2.7,2.5,5.0,4.5,1.5,4.7,2.9,191309.63643432234,2,4.965016360163096,Computer Science
5.0,4.2,3.4,2.5,4.1,2.6,2.7,2.4,3.9,3.1,2.0,2.4,1.8,3.9,4.4,3.3,4.6,1.5,3.1,3.0,3.1,114065.80445814585,1,2.7530265675319066,Computer Science
4.5,4.3,3.9,3.0,4.6,3.0,2.5,1.9,2.7,3.4,3.1,4.5,3.9,4.9,1.0,4.6,4.6,3.4,2.7,3.0,1.9,217896.3053251869,2,2.8854223519008904,Computer Science
5.0,4.3,4.3,3.1,5.0,3.3,3.4,4.9,2.3,2.3,3.1,5.0,2.6,4.2,3.9,4.6,4.9,4.5,2.6,3.1,1.9,139305.35036207904,2,3.8081097033162217,Computer Science
4.2,4.3,1.7,2.4,3.6,4.5,3.7,2.5,2.2,4.2,4.8,3.8,4.3,4.0,1.0,2.9,4.6,4.1,1.8,1.8,1.2,186400.35363828056,1,3.2610875638251975,Design
4.9,3.8,2.9,2.6,4.6,3.6,2.8,3.1,3.0,1.4,4.3,4.0,1.2,5.0,3.4,3.5,4.2,3.1,2.5,4.8,1.9,204944.46297000448,1,4.222011108018148,Computer Science
4.4,4.0,4.1,2.2,5.0,3.2,3.0,3.3,3.0,2.5,3.3,2.5,3.4,5.0,3.7,2.8,4.6,2.7,2.0,2.9,3.5,196271.66610734176,1,5.187366530406236,Computer Science
5.0,4.5,3.1,2.5,5.0,1.2,3.8,1.8,3.5,5.0,3.0,2.9,2.5,3.9,2.6,3.0,4.4,2.8,1.7,2.9,3.0,226494.2639563933,2,2.7953443360221804,Computer Science
4.5,3.9,3.2,2.5,4.6,3.7,1.8,3.3,1.2,2.7,2.7,2.8,2.7,3.7,2.7,3.2,4.6,3.1,1.7,4.1,4.5,108463.42739818993,2,3.631415324759936,Computer Science
4.5,3.9,2.8,3.3,4.4,5.0,2.7,3.2,3.0,2.8,3.9,2.0,5.0,3.5,3.5,3.2,4.5,4.3,3.5,2.2,2.2,181687.0362104749,1,4.773509254506233,Computer Science
4.6,4.5,2.3,4.4,4.6,4.8,2.4,2.6,2.5,2.7,3.7,1.0,3.0,3.5,2.1,3.5,4.7,3.9,2.4,3.2,2.4,122924.82218477305,2,3.9792914528663066,Computer Science
4.7,4.4,1.7,2.5,4.8,3.5,1.9,2.5,1.0,2.2,4.7,3.2,4.1,2.8,3.1,2.9,4.2,2.8,1.7,1.8,3.1,194963.75038069906,3,4.033240717999796,Computer Science
4.7,4.6,3.3,3.9,4.8,1.8,2.4,3.2,3.4,1.7,2.0,4.1,5.0,2.8,3.3,3.0,5.0,3.5,2.7,1.0,3.0,123752.98215151747,1,2.7955384880156555,Computer Science
5.0,4.9,5.0,2.2,4.2,4.9,2.1,2.3,2.9,4.6,2.5,5.0,3.0,4.9,2.7,2.0,4.8,1.5,1.0,3.7,2.4,104879.54399753438,1,2.6549657493001764,Computer Science
5.0,4.8,2.3,2.5,4.7,1.8,2.4,2.0,2.0,2.3,3.9,1.2,3.4,4.2,4.0,3.3,4.3,2.2,2.8,3.5,2.5,196356.46896666643,3,3.143297427835109,Data Science
4.0,3.5,3.4,3.1,4.4,1.0,2.0,4.3,3.4,5.0,3.9,3.3,1.4,4.2,2.9,1.9,5.0,3.1,2.4,2.2,3.4,153540.3112679919,3,3.228385909328634,Computer Science
3.9,3.6,3.9,2.3,4.9,3.9,3.5,3.4,1.8,1.7,2.3,4.7,4.4,4.0,4.3,2.1,4.3,4.6,3.6,3.8,1.4,213981.5739975306,3,3.2857448183182276,Computer Science
4.6,4.8,3.0,3.8,3.5,3.9,3.7,2.8,2.6,2.7,3.3,4.2,2.5,2.8,5.0,3.7,4.3,4.2,2.8,3.5,2.5,186692.9007593735,3,2.2081591332437873,Computer Science
4.2,5.0,3.8,3.1,5.0,3.0,3.1,3.4,2.6,2.1,3.4,3.0,2.8,4.4,2.6,3.8,3.9,1.7,1.2,3.0,1.7,229660.2690954634,2,4.86324824372169,Computer Science
4.9,4.7,2.1,3.2,4.3,4.4,2.4,2.8,2.6,2.2,1.5,2.2,3.1,4.2,3.8,4.0,4.7,3.8,2.5,1.9,3.4,160474.90441962867,1,3.785812109142044,Computer Science
4.5,4.9,3.3,3.7,5.0,2.6,2.6,4.2,2.2,2.9,2.5,2.0,3.5,3.8,2.1,3.9,3.8,2.9,2.7,3.9,3.4,124796.89369327363,1,3.628435510712685,Computer Science
4.4,5.0,4.4,2.8,3.4,3.2,1.8,2.4,2.8,3.9,3.4,4.5,2.2,4.8,3.8,3.7,5.0,3.8,1.0,2.4,4.0,179349.2993083975,1,2.7965183154443025,Computer Science
5.0,4.4,2.5,2.1,3.9,4.8,2.8,2.6,2.8,2.4,2.9,3.0,3.0,3.1,3.9,2.4,4.2,2.3,1.4,3.3,3.9,131080.43125464747,1,2.0254993716945826,Computer Science
4.4,4.9,2.9,1.8,4.5,2.5,3.6,1.5,4.2,3.4,2.8,1.5,1.5,4.5,3.8,4.0,5.0,3.7,2.4,5.0,2.5,155972.43614117953,2,3.374917041289923,Computer Science
5.0,5.0,3.4,3.3,4.7,3.1,1.5,3.3,3.1,3.2,4.7,2.8,1.9,3.6,3.8,3.3,4.5,1.6,2.9,2.4,3.4,155984.88039978498,3,2.229324118780395,Computer Science
4.1,4.4,3.2,3.1,4.8,1.0,4.5,2.9,3.7,2.0,1.7,3.5,3.7,3.1,3.6,3.7,4.8,3.2,2.3,4.7,2.4,195050.2747701616,2,3.2860199445533707,Computer Science
4.8,4.9,4.9,2.8,3.8,1.4,2.8,3.0,3.6,5.0,3.6,3.1,4.0,2.9,3.2,1.4,5.0,1.6,2.8,3.8,4.5,123164.07443612271,2,3.4533924002563636,Computer Science
4.7,3.6,2.5,3.4,4.9,2.0,2.2,2.5,2.1,1.1,1.0,2.6,3.3,4.5,1.6,1.7,4.2,3.0,2.8,3.7,2.6,174406.21218471057,2,4.696961536734927,Computer Science
4.5,4.5,2.4,1.9,4.2,2.0,3.6,3.3,3.7,3.4,1.1,2.6,2.2,4.1,2.3,3.3,4.7,2.7,2.3,3.4,3.1,174246.45032292692,3,4.02935330157568,Computer Science
4.2,4.1,3.2,3.9,4.9,4.6,3.1,3.1,2.3,3.6,4.3,2.4,3.4,4.8,2.2,3.5,4.8,1.0,1.7,1.9,2.5,143332.18597910725,2,2.817590953112287,Computer Science
3.6,3.6,2.9,2.8,4.5,2.3,1.7,3.1,2.8,3.6,2.3,1.0,1.0,3.7,3.1,2.8,4.2,1.4,1.0,3.4,2.8,145459.2674095976,1,2.2665992360663045,Computer Science
4.5,4.5,2.9,1.5,4.3,2.0,4.4,2.2,3.0,3.1,3.5,3.3,3.3,3.4,2.7,1.6,4.7,2.2,3.0,1.0,4.9,169342.19930651752,1,4.043803372748018,Computer Science
3.8,3.2,3.6,2.5,4.5,1.4,2.5,2.6,3.9,3.1,1.6,2.5,4.1,3.7,3.9,2.5,4.7,3.1,2.0,1.7,1.4,169732.8755071206,3,3.529647267046724,Computer Science
4.1,3.7,2.1,2.0,4.0,3.9,3.6,1.3,2.5,1.8,3.9,2.6,1.5,4.1,3.6,2.0,4.4,2.1,3.0,2.6,2.3,157946.9802460343,3,4.687804222203775,Computer Science
4.0,4.0,3.1,3.2,4.0,4.7,2.4,3.4,2.7,2.7,3.8,4.0,3.7,3.4,1.7,5.0,4.7,2.1,2.8,2.1,5.0,143691.29827263983,1,4.187108897693998,Computer Science
5.0,4.3,3.4,3.3,4.2,3.6,2.8,1.6,2.5,2.5,1.1,4.3,2.5,3.7,5.0,2.0,4.5,1.4,1.7,2.5,4.1,126641.38577717557,3,3.3489361254191765,Computer Science
4.5,3.8,3.9,3.7,4.9,3.1,1.4,4.1,3.1,2.7,3.4,3.2,1.9,3.8,1.1,3.1,5.0,1.2,2.2,3.7,3.8,130152.40956716487,2,2.618215416267997,Computer Science
5.0,3.4,2.7,3.2,3.2,2.3,2.7,2.2,5.0,3.5,2.8,1.2,2.5,5.0,2.4,2.6,3.8,3.2,2.3,3.2,1.8,180429.18637223015,1,3.7160782828368886,Computer Science
4.3,4.7,3.7,3.6,5.0,3.5,4.6,3.8,2.3,3.3,4.1,4.2,2.6,3.7,3.7,2.3,4.4,3.2,2.0,3.9,3.8,169076.8317375287,1,2.6567217424377385,Computer Science
3.7,4.3,2.6,1.9,4.1,2.4,2.8,2.5,3.1,2.2,2.5,2.7,3.2,4.6,3.9,3.2,4.7,3.3,1.9,3.9,2.1,78074.18126784619,3,2.23318514045082,Computer Science
4.5,4.5,2.7,3.8,5.0,3.2,2.3,3.4,3.5,3.1,2.3,3.8,3.4,3.7,3.2,2.1,3.6,1.5,2.3,2.7,3.4,193228.14206122962,1,3.778090350512815,Computer Science
4.2,5.0,3.1,3.4,5.0,2.1,3.4,3.5,2.5,1.4,1.0,2.1,4.1,3.4,3.9,2.2,4.5,3.5,2.8,2.5,2.3,79660.07394389017,2,1.548049793748866,Computer Science
3.9,4.3,4.0,3.6,4.8,3.1,3.4,3.1,2.3,2.3,3.0,2.2,1.3,4.4,3.4,1.3,3.9,3.3,1.3,3.0,3.8,141536.9727606814,2,4.02938069039823,Computer Science
4.6,4.5,1.5,1.9,4.0,1.7,3.1,3.2,1.9,3.1,2.6,2.9,2.4,4.3,4.6,3.8,5.0,1.6,1.6,3.6,4.5,186017.61707626295,3,3.0813421025835517,Computer Science
4.5,4.8,2.6,2.1,4.2,3.3,3.8,2.4,2.1,2.6,3.3,3.8,2.0,3.5,1.0,1.0,3.9,2.0,1.8,3.3,2.9,171106.0218358256,2,4.223490728184589,Computer Science
4.1,5.0,3.2,4.0,4.5,3.0,4.3,3.4,3.4,2.6,3.9,2.9,2.4,5.0,2.7,2.2,5.0,3.7,1.6,2.9,3.7,168452.0904839629,2,4.445447956606481,Computer Science
4.8,4.3,3.1,1.9,3.4,3.7,4.8,2.6,4.4,4.5,2.5,4.2,3.6,3.8,3.5,3.3,3.5,5.0,1.3,3.2,4.8,149114.37824891697,1,2.9063506748909385,Computer Science
4.3,4.0,2.0,2.6,4.6,3.4,2.0,3.8,1.8,3.4,3.3,2.1,1.9,4.3,2.4,2.8,4.8,3.5,1.5,2.9,2.1,194797.55799825347,2,3.6866599313025334,Computer Science
4.5,5.0,1.9,2.4,3.9,3.0,2.4,1.7,1.8,3.3,3.6,1.6,2.8,3.7,2.3,4.6,4.5,3.2,2.6,3.1,3.0,193037.1336742618,3,3.036743498299706,Economics
4.6,4.4,3.9,2.0,4.6,4.1,2.0,2.9,2.9,1.4,3.3,3.4,4.5,4.0,3.4,4.5,4.2,1.8,2.2,2.8,2.9,143080.02195298398,3,3.1431490069734447,Computer Science
4.6,5.0,3.3,2.2,4.5,2.4,4.0,2.9,1.6,3.4,2.2,3.4,4.0,3.8,2.8,3.2,4.2,3.1,2.2,2.1,4.2,91157.88661632298,1,4.145918823122861,Computer Science
4.6,4.5,2.8,2.3,4.5,2.7,3.3,1.4,3.2,2.3,3.2,3.9,2.4,4.8,1.3,4.5,5.0,2.1,1.5,1.5,3.9,146783.5674927121,1,4.200039059956867,Computer Science
4.5,4.2,3.7,2.3,4.6,3.6,2.6,3.9,2.1,4.6,2.7,2.6,1.5,3.2,2.2,1.9,3.9,3.0,2.5,3.3,1.0,118340.42578340347,3,4.409673790792013,Computer Science
4.5,3.8,3.0,3.2,5.0,2.2,3.7,4.8,4.1,4.8,3.0,3.6,2.2,5.0,3.9,3.2,4.5,1.0,1.0,1.9,2.5,185949.7489749759,1,3.758653971095312,Computer Science
4.5,5.0,2.4,2.7,4.6,2.2,1.5,3.4,5.0,3.1,3.7,2.7,3.4,3.0,1.9,3.6,4.4,1.3,1.8,3.9,2.4,69273.50818950732,2,4.90534692507773,Computer Science
4.6,4.2,2.4,4.2,3.7,1.5,3.5,2.4,2.3,1.9,3.3,3.2,3.1,3.6,2.2,2.8,5.0,4.6,2.9,3.5,4.0,112722.5652045102,3,4.514500762913859,Computer Science
4.1,4.3,4.3,2.7,4.2,3.1,1.4,3.3,1.3,4.3,1.4,3.8,2.3,3.3,3.0,3.3,4.5,3.3,2.6,1.0,3.1,105442.03256574715,3,2.485181772619792,Computer Science
4.3,3.5,1.4,1.8,5.0,3.0,1.0,4.2,4.2,4.2,2.6,2.7,3.1,5.0,2.4,2.2,4.8,4.2,2.1,3.7,3.1,149950.21575581914,2,2.33273772297234,Computer Science
3.9,4.1,4.0,3.0,5.0,1.3,2.4,3.1,1.9,1.8,2.2,2.6,1.9,4.9,3.2,3.3,4.6,4.6,3.5,2.7,3.5,148085.39195097794,1,4.208119990355579,Computer Science
4.3,5.0,2.7,3.6,4.9,4.2,2.7,2.7,3.3,2.2,2.3,4.0,2.3,4.4,3.4,3.0,4.6,3.7,3.1,2.1,2.0,156037.0517218702,2,3.570120179772687,Computer Science
5.0,5.0,2.9,1.4,5.0,2.3,3.2,3.7,4.4,4.8,2.6,4.2,3.2,5.0,4.1,2.8,4.1,1.0,2.6,4.0,3.7,65863.4221052316,1,2.493591208248427,Computer Science
4.4,4.7,3.2,3.4,4.0,1.0,4.4,2.7,1.1,3.0,3.4,3.1,3.3,4.1,2.7,3.2,4.4,3.2,2.4,3.6,2.5,187232.346254316,1,4.79761409845153,Computer Science
4.3,3.8,3.0,2.6,4.8,3.2,4.9,2.7,4.9,3.7,3.5,1.0,1.0,2.9,3.2,3.8,4.8,3.0,2.7,4.2,2.7,182327.45346207448,1,3.8072036371349336,Computer Science
5.0,4.9,2.9,2.7,5.0,2.7,3.1,2.5,3.3,1.6,2.7,3.1,4.0,3.9,1.0,2.4,5.0,3.2,1.6,2.0,3.4,132513.10936866875,2,1.7879658131221907,Computer Science
4.7,3.4,2.3,4.1,4.3,2.3,2.9,3.9,2.8,4.5,2.1,2.0,3.5,3.5,3.5,5.0,3.9,3.3,2.7,2.3,3.0,67992.81288230343,2,3.497929520635694,Computer Science
4.3,3.6,4.3,3.9,4.6,2.9,3.9,2.0,3.2,2.4,5.0,1.6,2.7,3.1,3.8,3.7,4.2,1.8,1.8,2.3,3.1,224790.6479721628,3,3.7875790593347984,Computer Science
4.5,5.0,3.3,2.6,3.8,2.0,3.9,1.3,1.3,4.0,2.6,2.7,3.6,3.8,1.4,2.3,4.7,3.1,3.1,3.4,2.1,216253.466482067,3,4.678747332219427,Computer Science
4.7,4.8,3.4,3.7,4.7,2.7,2.9,2.1,3.2,1.4,4.1,2.0,3.2,4.2,4.2,1.3,4.3,3.5,3.3,3.0,2.4,241079.55024800196,3,2.5897781152896044,Computer Science
5.0,4.1,2.0,2.6,4.4,3.6,2.9,1.1,2.7,3.0,3.7,3.9,2.3,3.5,2.2,2.0,3.7,3.5,3.9,3.9,4.0,178480.8825018618,3,2.4221174941889263,Computer Science
4.6,3.6,2.6,2.0,4.2,3.7,3.6,4.0,3.1,1.5,1.8,3.5,3.1,3.2,2.7,4.9,5.0,4.5,1.3,4.7,2.5,222888.3715719653,2,4.373893801683098,Computer Science
5.0,4.4,2.5,1.9,4.3,1.8,2.8,2.9,3.2,3.1,1.1,2.0,2.1,3.7,3.1,2.2,5.0,4.2,1.4,4.3,4.7,109973.65600581688,1,2.55221805661864,Computer Science
4.5,4.3,4.9,2.7,4.2,2.8,4.5,4.6,4.9,3.1,3.6,1.9,2.6,3.2,3.5,3.0,4.6,2.2,2.7,1.0,2.7,155734.21643152175,1,3.0640350434112866,Computer Science
4.1,3.1,1.9,3.0,4.8,2.3,3.5,3.1,3.7,4.6,2.1,2.5,1.8,5.0,2.6,3.2,4.8,4.4,1.1,3.9,1.1,114347.28840673508,3,3.323104392581821,Computer Science
5.0,4.5,3.0,2.5,3.9,3.4,3.8,2.3,1.2,3.7,3.8,3.8,2.8,2.5,1.8,4.3,3.8,3.7,1.4,1.9,4.8,234514.5208841518,3,4.370195248894914,Computer Science
5.0,3.8,3.6,1.9,4.8,3.4,1.9,3.9,2.0,4.9,3.1,2.8,2.3,4.4,3.3,3.1,4.1,2.7,1.6,1.3,2.9,115452.82490428264,2,5.114806610630328,Computer Science
4.6,5.0,2.3,3.6,4.4,3.2,3.9,1.3,2.1,3.9,3.1,3.2,3.7,3.4,4.1,3.8,4.6,3.5,2.9,2.4,3.7,229774.28942859068,3,2.412943615607724,Computer Science
4.8,3.7,3.7,3.9,3.9,4.7,4.1,3.2,2.0,1.0,3.0,3.1,3.9,2.6,4.0,4.1,4.7,1.6,1.9,1.8,1.7,113313.69358873607,2,3.6754871825797766,Computer Science
4.4,4.5,2.4,3.8,5.0,4.1,2.3,2.0,3.1,1.4,3.9,3.7,2.8,3.8,2.9,4.6,4.3,1.8,1.6,4.0,2.0,207943.40720701596,2,2.8191026703588937,Computer Science
4.2,2.8,2.0,3.7,3.9,1.7,2.9,1.0,2.6,3.3,3.4,2.0,4.2,4.7,1.3,3.7,4.6,3.5,1.7,1.7,2.9,175129.67430637518,3,3.817243518136631,Computer Science
4.2,4.9,2.3,1.6,4.0,2.9,2.2,2.7,2.2,4.0,3.5,5.0,2.6,3.8,4.2,3.4,4.0,3.6,2.4,1.2,2.3,167612.8076023847,2,3.048764308694404,Computer Science
4.2,4.8,1.1,2.4,5.0,3.3,2.2,1.8,3.8,3.1,2.8,3.4,3.2,4.1,1.7,2.0,4.9,3.6,2.4,2.4,3.8,145170.2075365129,2,4.541226768865819,Computer Science
5.0,4.2,3.4,2.5,5.0,2.9,2.9,4.3,4.6,4.3,2.7,2.4,2.1,3.0,2.1,2.2,3.9,1.5,1.2,2.9,3.4,174091.31281977423,2,3.1028436828141146,Computer Science
4.6,3.4,2.9,3.9,3.9,4.0,3.1,3.2,3.4,2.7,3.4,2.8,2.4,4.8,1.8,2.5,4.9,2.1,2.0,1.6,2.6,102472.3112894957,2,2.9211863124909936,Computer Science
4.9,4.5,2.5,2.9,5.0,2.0,2.2,1.0,2.9,1.0,2.5,1.2,3.7,3.9,1.0,2.0,4.3,3.5,2.7,3.4,3.3,176560.85315865904,3,3.4553667039647316,Economics
4.1,3.8,1.8,3.5,3.8,3.9,3.5,2.9,3.9,5.0,3.5,1.9,4.5,4.1,5.0,2.5,5.0,3.0,4.0,2.7,5.0,177593.04211395077,3,4.17757180649213,Computer Science
5.0,4.5,1.7,2.9,5.0,3.2,4.6,1.9,2.9,3.4,1.8,3.0,3.4,3.1,1.5,4.2,4.6,1.0,1.6,3.1,1.0,123131.00145613762,2,3.6386892879656267,Computer Science
5.0,4.3,2.4,3.4,3.9,2.9,1.6,2.4,2.5,2.0,4.1,4.0,4.3,3.9,2.6,3.8,4.6,3.1,1.0,3.8,3.6,159783.34307561378,1,4.152678219571248,Computer Science
5.0,4.3,3.8,4.0,4.3,1.4,3.4,3.3,3.3,3.0,2.5,2.4,3.7,1.8,1.3,1.1,3.5,2.9,2.5,3.5,1.8,91514.67346208234,1,2.826062625545644,Computer Science
4.4,4.2,4.0,4.1,5.0,4.7,3.6,1.6,3.8,1.4,3.3,1.5,4.9,4.3,2.8,2.5,4.5,2.3,1.9,1.0,2.1,113507.86810070566,1,3.916787545991633,Computer Science
4.8,3.8,4.0,3.5,3.7,2.0,2.5,4.8,3.7,2.0,5.0,3.8,1.8,3.8,2.5,2.2,5.0,2.9,2.8,2.9,2.6,136110.16987140212,2,2.7878430516452166,Computer Science
4.6,2.8,2.4,3.3,3.8,1.8,2.5,3.5,4.0,3.0,2.7,3.4,2.8,4.5,4.5,2.8,3.9,2.9,3.5,3.3,2.0,161435.86819219022,3,3.4417005600983117,Computer Science
4.2,5.0,4.0,3.1,3.8,5.0,2.8,3.2,3.9,1.0,2.4,2.9,3.1,3.1,3.3,3.0,5.0,4.0,1.9,2.8,4.0,171344.97154601783,1,3.5631873995250607,Computer Science
4.2,3.7,3.6,3.3,5.0,2.4,2.5,3.8,2.2,3.8,1.9,5.0,5.0,3.5,3.1,3.1,4.4,2.0,2.2,1.5,4.5,224108.15802738708,2,4.578826125059416,Computer Science
4.2,5.0,3.4,4.0,4.0,1.6,3.4,4.7,2.1,3.5,2.3,4.1,2.1,4.2,4.1,1.7,4.8,2.6,2.7,3.4,2.6,156249.70474028154,2,3.240484496326495,Computer Science
4.9,2.8,3.9,2.4,5.0,3.0,4.0,2.4,5.0,3.2,5.0,3.0,2.7,4.5,4.2,3.9,4.8,3.1,2.7,3.4,2.9,154177.46693208156,1,4.6641490311512985,Computer Science
4.7,4.3,3.3,2.0,4.5,4.4,2.8,3.5,3.4,3.9,3.3,3.8,3.5,4.5,3.4,2.0,3.9,2.6,3.2,2.8,3.3,81307.7470990962,1,2.724502023668852,Computer Science
5.0,4.5,1.0,2.0,4.2,3.6,4.2,2.9,4.6,3.8,5.0,2.4,2.6,4.1,2.3,3.8,3.9,1.5,2.1,4.5,3.5,192658.4418963393,2,4.834149836770419,Computer Science
4.8,4.9,2.2,3.6,4.7,2.8,5.0,1.8,2.8,2.1,3.3,4.7,4.4,2.2,4.6,2.5,4.2,3.1,1.9,2.7,2.3,172838.01555619625,3,3.3191950645816743,Computer Science
4.5,3.4,3.3,2.1,5.0,3.1,4.0,4.0,5.0,3.2,2.6,2.6,4.5,3.1,2.1,3.2,4.4,4.0,1.2,2.9,2.8,117110.24117336719,2,4.20292809650633,Computer Science
3.4,3.4,3.7,2.8,4.8,2.6,3.1,3.0,2.1,3.3,4.5,2.5,1.3,4.5,1.6,2.0,4.4,3.6,2.4,2.7,1.7,267304.38584836083,3,4.180268442384353,Computer Science
4.4,4.2,2.0,3.4,4.4,4.6,3.7,3.1,4.2,3.4,4.0,2.1,3.5,4.4,1.5,4.5,3.9,1.7,1.0,3.5,1.4,139323.22054572095,2,4.170294709978572,Computer Science
5.0,4.8,3.7,2.1,3.9,4.0,3.3,3.2,2.5,2.6,4.3,2.2,3.0,3.4,1.4,3.1,4.9,1.9,1.6,1.8,3.1,140556.22583915672,1,4.111785616808602,Computer Science
4.6,4.3,1.0,2.5,4.2,2.9,2.1,3.9,2.1,4.1,2.0,2.4,2.3,3.7,4.2,2.7,4.3,2.3,1.9,3.2,2.8,153988.33285917251,2,4.312824314883609,Computer Science
4.3,4.4,4.5,1.8,4.4,3.3,2.5,3.4,1.5,2.6,1.0,2.8,1.8,4.2,4.4,3.3,4.5,2.5,1.9,2.7,3.0,179078.92677010316,3,4.003517919887006,Computer Science
4.9,4.9,2.0,3.3,4.5,1.3,1.5,2.5,3.0,4.2,2.7,3.4,3.1,3.4,2.5,3.0,3.9,3.6,3.1,4.6,3.7,173544.455373767,1,2.013669139923575,Computer Science
4.4,4.8,3.8,2.7,4.8,2.7,2.5,3.4,3.8,3.5,2.9,1.9,2.7,4.3,5.0,2.0,4.4,2.8,1.0,2.4,1.8,143906.01503974883,2,3.4860578832012883,Computer Science
4.5,3.4,1.5,1.8,4.9,3.0,1.2,4.4,5.0,3.3,3.4,3.1,2.4,2.7,1.9,2.9,4.8,2.8,2.0,3.0,3.1,136525.23631374113,1,3.830385488724212,Computer Science
5.0,4.8,3.4,2.2,4.9,3.3,2.3,2.7,2.9,2.4,3.3,3.9,2.5,3.9,2.9,3.8,4.6,4.0,1.6,3.0,3.6,188136.49152574985,1,3.774199979528934,Computer Science
5.0,3.7,3.9,2.6,4.2,4.1,2.4,1.6,3.7,2.9,4.2,3.8,1.3,4.9,4.9,4.0,5.0,2.8,1.8,3.2,3.9,195789.34432478592,1,3.1497738819158636,Computer Science
4.4,4.4,2.8,3.8,3.6,3.4,4.2,2.8,3.6,1.2,2.0,3.4,3.5,3.6,3.3,2.9,3.6,2.8,2.6,4.3,2.8,175445.22928669318,1,4.5056500686638135,Computer Science
4.8,3.9,3.1,4.1,4.8,3.6,2.2,2.6,2.9,4.8,2.1,3.3,3.7,4.5,2.8,2.7,5.0,2.7,1.8,3.9,3.1,107968.02947221205,2,4.283600587354244,Computer Science
5.0,4.0,2.4,4.0,4.2,3.1,3.9,4.2,3.3,1.3,1.9,4.4,3.9,4.5,2.3,2.0,3.8,2.5,2.4,4.5,2.9,158970.18654640796,3,3.52834187406528,Computer Science
5.0,3.5,4.1,4.0,4.7,3.4,2.8,3.0,2.5,3.0,3.1,4.9,3.6,3.9,2.9,2.3,4.2,3.9,1.8,2.4,2.4,130832.83791293367,3,4.401748060274816,Psychology
4.9,3.9,3.2,2.7,4.3,1.4,3.0,3.4,3.8,1.3,4.0,3.7,4.5,3.7,3.1,2.0,4.5,2.7,2.2,3.0,3.8,151853.95157404395,2,3.3640858099218955,Computer Science
4.4,3.5,3.2,3.8,5.0,3.2,1.6,2.5,4.2,3.8,2.0,5.0,1.9,3.7,3.5,2.9,4.3,3.0,2.8,4.9,3.3,134854.15496539604,3,3.5841167779722394,Computer Science
5.0,4.7,1.9,3.4,4.8,2.7,2.6,3.2,2.2,4.2,3.0,2.6,2.9,4.7,2.9,2.5,3.7,3.2,1.9,1.8,3.4,116382.5503926852,3,4.6016939468066065,Computer Science
